ID,RA,DEC,Z,Radius_Mpc,Density_Fraction,Effective_Radius_deg,Catalog_Source
14400,,,,69.863,,2.235616,SDSS_DR12
13795,,,,64.233,,2.0554560000000004,SDSS_DR12
11140,,,,53.577,,1.714464,SDSS_DR12
8373,,,,48.999,,1.567968,SDSS_DR12
16563,,,,32.043,,1.025376,SDSS_DR12
16256,,,,50.306,,1.609792,SDSS_DR12
12422,,,,49.887,,1.596384,SDSS_DR12
11697,,,,55.752,,1.784064,SDSS_DR12
11543,,,,29.216,,0.9349120000000001,SDSS_DR12
4332,,,,35.495,,1.13584,SDSS_DR12
12675,,,,27.885,,0.8923200000000001,SDSS_DR12
12277,,,,54.649,,1.748768,SDSS_DR12
15406,,,,44.189,,1.414048,SDSS_DR12
8521,,,,52.516,,1.680512,SDSS_DR12
17554,,,,47.288,,1.513216,SDSS_DR12
16378,,,,74.916,,2.397312,SDSS_DR12
15601,,,,32.034,,1.025088,SDSS_DR12
14280,,,,57.942,,1.854144,SDSS_DR12
17486,,,,65.267,,2.0885439999999997,SDSS_DR12
16667,,,,48.717,,1.5589439999999999,SDSS_DR12
15784,,,,47.4,,1.5168,SDSS_DR12
16589,,,,79.064,,2.530048,SDSS_DR12
11479,,,,71.817,,2.2981439999999997,SDSS_DR12
4900,,,,35.733,,1.143456,SDSS_DR12
15224,,,,81.198,,2.5983359999999998,SDSS_DR12
12705,,,,64.36,,2.05952,SDSS_DR12
1095,,,,30.967,,0.9909439999999999,SDSS_DR12
5514,,,,25.219,,0.8070080000000001,SDSS_DR12
7877,,,,35.504,,1.136128,SDSS_DR12
4653,,,,246.915,,7.90128,SDSS_DR12
3284,,,,98.092,,3.138944,SDSS_DR12
5589,,,,170.261,,5.448352,SDSS_DR12
5789,,,,78.899,,2.524768,SDSS_DR12
4501,,,,60.254,,1.928128,SDSS_DR12
3362,,,,108.757,,3.480224,SDSS_DR12
5686,,,,62.238,,1.991616,SDSS_DR12
6581,,,,103.063,,3.298016,SDSS_DR12
5547,,,,119.861,,3.8355520000000003,SDSS_DR12
7599,,,,42.028,,1.344896,SDSS_DR12
4325,,,,123.27,,3.94464,SDSS_DR12
3713,,,,123.523,,3.952736,SDSS_DR12
4775,,,,137.903,,4.412896,SDSS_DR12
1998,,,,38.11,,1.21952,SDSS_DR12
3372,,,,34.064,,1.0900480000000001,SDSS_DR12
4803,,,,57.284,,1.833088,SDSS_DR12
7545,,,,41.881,,1.340192,SDSS_DR12
5820,,,,31.604,,1.011328,SDSS_DR12
7505,,,,23.058,,0.737856,SDSS_DR12
5548,,,,57.987,,1.8555840000000001,SDSS_DR12
2628,,,,50.895,,1.62864,SDSS_DR12
4766,,,,85.302,,2.729664,SDSS_DR12
5815,,,,62.515,,2.00048,SDSS_DR12
2591,,,,82.449,,2.638368,SDSS_DR12
1731,,,,33.628,,1.076096,SDSS_DR12
590,,,,41.388,,1.324416,SDSS_DR12
789,,,,40.689,,1.302048,SDSS_DR12
5735,,,,24.871,,0.795872,SDSS_DR12
7563,,,,24.55,,0.7856000000000001,SDSS_DR12
3747,,,,86.092,,2.754944,SDSS_DR12
1268,,,,48.373,,1.547936,SDSS_DR12
5746,,,,61.258,,1.9602560000000002,SDSS_DR12
5639,,,,72.04,,2.30528,SDSS_DR12
6334,,,,129.776,,4.152832,SDSS_DR12
6347,,,,103.227,,3.303264,SDSS_DR12
490,,,,23.679,,0.757728,SDSS_DR12
573,,,,21.07,,0.6742400000000001,SDSS_DR12
6407,,,,48.713,,1.558816,SDSS_DR12
3858,,,,83.802,,2.6816640000000005,SDSS_DR12
5752,,,,38.989,,1.2476479999999999,SDSS_DR12
1286,,,,50.813,,1.6260160000000001,SDSS_DR12
1710,,,,76.942,,2.462144,SDSS_DR12
1750,,,,104.401,,3.340832,SDSS_DR12
3821,,,,60.208,,1.926656,SDSS_DR12
1465,,,,39.024,,1.248768,SDSS_DR12
1995,,,,34.822,,1.1143040000000002,SDSS_DR12
2508,,,,31.307,,1.001824,SDSS_DR12
5763,,,,61.776,,1.9768320000000001,SDSS_DR12
5825,,,,21.972,,0.7031040000000001,SDSS_DR12
3331,,,,32.286,,1.033152,SDSS_DR12
1031,,,,25.456,,0.814592,SDSS_DR12
1241,,,,78.671,,2.517472,SDSS_DR12
5745,,,,50.884,,1.628288,SDSS_DR12
1688,,,,31.843,,1.018976,SDSS_DR12
736,,,,46.859,,1.4994880000000002,SDSS_DR12
4789,,,,77.435,,2.47792,SDSS_DR12
1186,,,,48.622,,1.555904,SDSS_DR12
1867,,,,18.548,,0.593536,SDSS_DR12
500,,,,40.23,,1.2873599999999998,SDSS_DR12
5531,,,,59.429,,1.901728,SDSS_DR12
5642,,,,70.6,,2.2592,SDSS_DR12
5726,,,,50.667,,1.6213440000000001,SDSS_DR12
4632,,,,57.657,,1.845024,SDSS_DR12
5803,,,,78.277,,2.504864,SDSS_DR12
7066,,,,50.775,,1.6248,SDSS_DR12
756,,,,42.855,,1.37136,SDSS_DR12
4022,,,,43.892,,1.404544,SDSS_DR12
6470,,,,42.146,,1.348672,SDSS_DR12
675,,,,36.891,,1.180512,SDSS_DR12
5635,,,,54.141,,1.732512,SDSS_DR12
1709,,,,47.058,,1.505856,SDSS_DR12
5806,,,,47.702,,1.526464,SDSS_DR12
123,,,,57.971,,1.8550719999999998,SDSS_DR12
6465,,,,16.901,,0.540832,SDSS_DR12
1554,,,,56.518,,1.808576,SDSS_DR12
7575,,,,45.704,,1.462528,SDSS_DR12
3803,,,,56.057,,1.793824,SDSS_DR12
6322,,,,60.25,,1.928,SDSS_DR12
1548,,,,62.348,,1.995136,SDSS_DR12
4942,,,,56.573,,1.810336,SDSS_DR12
4956,,,,69.901,,2.2368319999999997,SDSS_DR12
1464,,,,42.282,,1.353024,SDSS_DR12
1630,,,,64.19,,2.05408,SDSS_DR12
1628,,,,83.843,,2.682976,SDSS_DR12
5157,,,,56.524,,1.8087680000000002,SDSS_DR12
5714,,,,37.663,,1.2052159999999998,SDSS_DR12
7077,,,,28.064,,0.8980480000000001,SDSS_DR12
1236,,,,44.088,,1.410816,SDSS_DR12
1254,,,,80.859,,2.587488,SDSS_DR12
181,,,,39.318,,1.258176,SDSS_DR12
5631,,,,64.123,,2.051936,SDSS_DR12
512,,,,41.469,,1.327008,SDSS_DR12
6641,,,,38.103,,1.2192960000000002,SDSS_DR12
3188,,,,48.56,,1.5539200000000002,SDSS_DR12
4464,,,,38.122,,1.219904,SDSS_DR12
3366,,,,41.63,,1.33216,SDSS_DR12
2665,,,,33.897,,1.084704,SDSS_DR12
1847,,,,107.984,,3.455488,SDSS_DR12
4886,,,,17.69,,0.56608,SDSS_DR12
5405,,,,48.495,,1.5518399999999999,SDSS_DR12
218,,,,42.926,,1.3736320000000002,SDSS_DR12
1888,,,,26.203,,0.838496,SDSS_DR12
2319,,,,35.863,,1.147616,SDSS_DR12
6595,,,,41.185,,1.3179200000000002,SDSS_DR12
881,,,,40.182,,1.285824,SDSS_DR12
4388,,,,48.151,,1.5408320000000002,SDSS_DR12
3685,,,,74.022,,2.368704,SDSS_DR12
5776,,,,63.688,,2.0380160000000003,SDSS_DR12
5754,,,,23.699,,0.758368,SDSS_DR12
3399,,,,36.999,,1.1839680000000001,SDSS_DR12
215,,,,57.136,,1.8283520000000002,SDSS_DR12
2505,,,,45.736,,1.463552,SDSS_DR12
3395,,,,54.091,,1.730912,SDSS_DR12
5404,,,,60.435,,1.93392,SDSS_DR12
5410,,,,44.385,,1.42032,SDSS_DR12
4773,,,,77.225,,2.4712,SDSS_DR12
1881,,,,53.395,,1.7086400000000002,SDSS_DR12
214,,,,48.793,,1.561376,SDSS_DR12
784,,,,26.668,,0.853376,SDSS_DR12
4927,,,,78.36,,2.50752,SDSS_DR12
3357,,,,40.694,,1.302208,SDSS_DR12
4861,,,,19.873,,0.6359360000000001,SDSS_DR12
3532,,,,54.816,,1.7541120000000001,SDSS_DR12
912,,,,63.026,,2.016832,SDSS_DR12
4328,,,,56.684,,1.813888,SDSS_DR12
2000,,,,28.597,,0.915104,SDSS_DR12
4461,,,,108.318,,3.466176,SDSS_DR12
2595,,,,40.987,,1.311584,SDSS_DR12
1758,,,,42.598,,1.363136,SDSS_DR12
1897,,,,29.103,,0.9312960000000001,SDSS_DR12
1297,,,,46.798,,1.4975360000000002,SDSS_DR12
708,,,,29.356,,0.9393920000000001,SDSS_DR12
69,,,,53.279,,1.7049280000000002,SDSS_DR12
1181,,,,59.086,,1.890752,SDSS_DR12
1272,,,,52.957,,1.6946240000000001,SDSS_DR12
KBC_Void,187.5,12.0,0.07,200.0,0.6,8.0,NASA_IPAC_NED
Eridanus_Supervoid,60.0,-20.0,0.06,170.0,0.5,7.0,NASA_IPAC_NED
Bootes_Void,217.0,46.0,0.05,150.0,0.4,6.0,NASA_IPAC_NED
